_id,text,created_at,geo,source
ObjectId(556e56b73ae74071b2e612a9),RT @Dodgers: It's now 4-0 #Dodgers!,2015-06-03T01:21:59.000Z,,Twitter for iPhone
ObjectId(556e56b83ae74071b2e612aa),Literally just saying Agone needs a bomb and then he knocks a 2-runner. Bombs on bombs on bombs. #Dodgers,2015-06-03T01:22:00.000Z,,Twitter for iPhone
ObjectId(556e56b93ae74071b2e612ab),Estimated Distance on Joc Pederson HR was 472 feet #Dodgers,2015-06-03T01:22:01.000Z,,Twitter Web Client
ObjectId(556e56ba3ae74071b2e612ac),ADRIAN GONZALEZ CRUSHES A 2-RUN HOME RUN!!! #Dodgers,2015-06-03T01:22:02.000Z,,Twitter for Windows Phone
ObjectId(556e56ba3ae74071b2e612ad),RT @BestCoastShow: #Dodgers drop game 1 of the doubleheader. But hey at least they scored on the road right? RIGHT!? Guys?.... http://t.co/…,2015-06-03T01:22:02.000Z,,Twitter for Android
ObjectId(556e56ba3ae74071b2e612ae),@yungjoc650 power 💪#dodgers,2015-06-03T01:22:02.000Z,,Twitter for Android
ObjectId(556e56ba3ae74071b2e612af),@yungjoc650 is on a roll lately and I love it! 🙌🏽 #Dodgers,2015-06-03T01:22:02.000Z,,Twitter for iPhone
ObjectId(556e56bb3ae74071b2e612b0),RT @SportsNetLA: .@AdrianTitan23 goes yard and it’s now 4-0 Dodgers in the 3rd! #DingerDerby,2015-06-03T01:22:03.000Z,,Twitter for iPhone
ObjectId(556e56bb3ae74071b2e612b1),RT @AutumnLA_: Man what did these guys eat during their break? #Dodgers @Dodgers,2015-06-03T01:22:03.000Z,,Twitter for iPhone
ObjectId(556e56bc3ae74071b2e612b2),RT @Dodgers: It's now 4-0 #Dodgers!,2015-06-03T01:22:03.000Z,,Twitter for iPhone
ObjectId(556e56bc3ae74071b2e612b3),RT @Dodgers: It's now 4-0 #Dodgers!,2015-06-03T01:22:03.000Z,,Twitter for iPhone
ObjectId(556e56bd3ae74071b2e612b4),RT @BestCoastShow: Exactly @SportsNetLA its how most of LA has to watch #Dodgers games these days. Via stream. @DodgersBeat  https://t.co/S…,2015-06-03T01:22:05.000Z,,Twitter for Android
ObjectId(556e56be3ae74071b2e612b5),RT @Dodgers: It's now 4-0 #Dodgers!,2015-06-03T01:22:06.000Z,,Twitter for iPhone
ObjectId(556e56bf3ae74071b2e612b6),🙌🙌🙌💙 https://t.co/1FtQf9JOpr,2015-06-03T01:22:07.000Z,,Twitter for iPhone
ObjectId(556e56bf3ae74071b2e612b7),RT @SportsNetLA: .@AdrianTitan23 goes yard and it’s now 4-0 Dodgers in the 3rd! #DingerDerby,2015-06-03T01:22:07.000Z,,Twitter for Android
ObjectId(556e56c03ae74071b2e612b8),"RT @Dodgers: Another scoreless inning for Zack Greinke thanks in part to @kikehndez's defense at second. #whiff

Still 1-0 #Dodgers heading…",2015-06-03T01:22:08.000Z,,Twitter for Android
ObjectId(556e56c13ae74071b2e612b9),"#WeLoveLA RT ""#Dodgers .@AdrianTitan23 TWO-RUN HOMER!"" #SportsRoadhouse",2015-06-03T01:22:09.000Z,,dlvr.it
ObjectId(556e56c13ae74071b2e612ba),"#WeLoveLA RT ""#Dodgers It's now 4-0 #Dodgers!"" #SportsRoadhouse",2015-06-03T01:22:09.000Z,,dlvr.it
ObjectId(556e56c13ae74071b2e612bb),#Dodgers killin it right now!,2015-06-03T01:22:09.000Z,,Twitter for iPhone
ObjectId(556e56c23ae74071b2e612bc),"These Dodgers games in Colorado are not even games, they're just Homerun Derbys",2015-06-03T01:22:09.000Z,,Twitter for Android
ObjectId(556e56c33ae74071b2e612bd),RT @VeniceMase: JOC AGAIN! 4 homers in 4 games! That's 16 home runs. It's only June 2. #wow #Dodgers,2015-06-03T01:22:11.000Z,,Twitter Web Client
ObjectId(556e56c33ae74071b2e612be),RT @Dodgers: It's now 4-0 #Dodgers!,2015-06-03T01:22:11.000Z,,Twitter for iPhone
ObjectId(556e56c33ae74071b2e612bf),RT @Dodgers: Joc Pederson crushes a solo home run to center field! #Dodgers now lead 2-0!,2015-06-03T01:22:11.000Z,,Twitter for iPhone
ObjectId(556e56c43ae74071b2e612c0),RT @VeniceMase: JOC AGAIN! 4 homers in 4 games! That's 16 home runs. It's only June 2. #wow #Dodgers,2015-06-03T01:22:12.000Z,,Mobile Web (M5)
ObjectId(556e56c43ae74071b2e612c1),RT @Dodgers: It's now 4-0 #Dodgers!,2015-06-03T01:22:12.000Z,,Twitter for iPhone
ObjectId(556e56c43ae74071b2e612c2),RT @MLBHR: Adrian Gonzalez - Los Angeles Dodgers (11) 2-run,2015-06-03T01:22:12.000Z,,Twitter for iPhone
ObjectId(556e56c63ae74071b2e612c3),"RT @DustinNosler: Joc Pederson's HRs today: 477 feet at 106 MPH exit velocity in Game 1, 472 feet at 109 MPH in Game 2. #Dodgers #Joc2CIN",2015-06-03T01:22:14.000Z,,Twitter Web Client
ObjectId(556e56c63ae74071b2e612c4),A trip to the Dodgers game would make a perfect Graduation present.,2015-06-03T01:22:14.000Z,,Twitter Web Client
ObjectId(556e56c63ae74071b2e612c5),RT @Dodgers: It's now 4-0 #Dodgers!,2015-06-03T01:22:14.000Z,,Twitter for iPhone
ObjectId(556e56c63ae74071b2e612c6),If Bryce Harper won't do the HR derby then Joc will do. He hits moonshots. #Dodgers,2015-06-03T01:22:14.000Z,,TweetDeck
ObjectId(556e56c73ae74071b2e612c7),"#SBNation #Rockies Colorado Rockies 6, Los Angeles Dodgers 3 http://t.co/Jx0WssqW9V http://t.co/dev5fEmPuB",2015-06-03T01:22:14.000Z,,dlvr.it
ObjectId(556e56c73ae74071b2e612c8),Dodgers 4 Colorado 0 http://t.co/FNeXwioca6,2015-06-03T01:22:14.000Z,,Mobile Web (M5)
ObjectId(556e56c93ae74071b2e612c9),RT @Dodgers: It's now 4-0 #Dodgers!,2015-06-03T01:22:16.000Z,,Twitter for Android
ObjectId(556e56c93ae74071b2e612ca),RT @VeniceMase: JOC AGAIN! 4 homers in 4 games! That's 16 home runs. It's only June 2. #wow #Dodgers,2015-06-03T01:22:16.000Z,,Twitter for iPhone
ObjectId(556e56c93ae74071b2e612cb),RT @Dodgers: It's now 4-0 #Dodgers!,2015-06-03T01:22:17.000Z,,Twitter for Android
ObjectId(556e56ca3ae74071b2e612cc),"#Dodgers #DodgersNation #TeamDodgers Pederson HR, Dodgers fall to Rockies in doubleheader opener http://t.co/IHEsxM6APG",2015-06-03T01:22:18.000Z,,SocialOomph
ObjectId(556e56ca3ae74071b2e612cd),Dodgers up 4-0. 👍🏼,2015-06-03T01:22:18.000Z,,Twitter for iPhone
ObjectId(556e56ca3ae74071b2e612ce),RT @Dodgers: It's now 4-0 #Dodgers!,2015-06-03T01:22:18.000Z,,Twitter for Android
ObjectId(556e56cb3ae74071b2e612cf),RT @Dodgers: It's now 4-0 #Dodgers!,2015-06-03T01:22:19.000Z,,Twitter for Android Tablets
ObjectId(556e56cb3ae74071b2e612d0),RT @Dodgers: It's now 4-0 #Dodgers!,2015-06-03T01:22:19.000Z,,Twitter for Android
ObjectId(556e56cc3ae74071b2e612d1),RT @MLBHR: Joc Pederson - Los Angeles Dodgers (16) Solo,2015-06-03T01:22:20.000Z,,Twitter for Android
ObjectId(556e56cc3ae74071b2e612d2),What an animal  https://t.co/mcHJJgWP5B,2015-06-03T01:22:20.000Z,,Twitter for iPhone
ObjectId(556e56cc3ae74071b2e612d3),RT @Dodgers: It's now 4-0 #Dodgers!,2015-06-03T01:22:20.000Z,,Twitter for iPhone
ObjectId(556e56cd3ae74071b2e612d4),RT @xoajamariee: DAWG !! The dodgers are on fire right now!! Atta boy AGon!,2015-06-03T01:22:20.000Z,,Twitter for iPhone
ObjectId(556e56cd3ae74071b2e612d5),RT @PriscillaaRenee: @Johnee_Ann @haileycheyenne_ okay. get your dodgers gear ready . okay bye,2015-06-03T01:22:21.000Z,,Twitter for iPhone
ObjectId(556e56cd3ae74071b2e612d6),@Dodgers @yungjoc650 for the nod in the #ASG dinger derby!,2015-06-03T01:22:21.000Z,,Twitter for iPhone
ObjectId(556e56ce3ae74071b2e612d7),RT @Dodgers: It's now 4-0 #Dodgers!,2015-06-03T01:22:21.000Z,,Twitter for iPhone
ObjectId(556e56ce3ae74071b2e612d8),RT @Dodgers: Joc Pederson crushes a solo home run to center field! #Dodgers now lead 2-0!,2015-06-03T01:22:22.000Z,,Twitter for Android
ObjectId(556e56cf3ae74071b2e612d9),"RT @truebluela: Most Dodgers HR thru 52 gms:
Hodges (1951) 19
Mondesi (1999) 18
Campanella (1953, 55) 17
Snider (1955) 17
Sheffield (2000) …",2015-06-03T01:22:23.000Z,,Twitter for Android
ObjectId(556e56d03ae74071b2e612da),"RT @Dodgers: Another scoreless inning for Zack Greinke thanks in part to @kikehndez's defense at second. #whiff

Still 1-0 #Dodgers heading…",2015-06-03T01:22:24.000Z,,Twitter for Android
ObjectId(556e56d23ae74071b2e612db),RT @VeniceMase: JOC AGAIN! 4 homers in 4 games! That's 16 home runs. It's only June 2. #wow #Dodgers,2015-06-03T01:22:25.000Z,,Twitter for iPhone
ObjectId(556e56d23ae74071b2e612dc),RT @Dodgers: #Dodgers will take their 1-0 lead to the bottom of the second. http://t.co/fG4Dkmrgqb,2015-06-03T01:22:26.000Z,,Twitter for iPhone
ObjectId(556e56d33ae74071b2e612dd),That's the way I like my Dodgers to play 😭🙌,2015-06-03T01:22:27.000Z,,Twitter for iPhone
ObjectId(556e56d43ae74071b2e612de),Esos Dodgers todas sus carreras han sido por HR. 4 a 0.,2015-06-03T01:22:28.000Z,,Twitter Web Client
ObjectId(556e56d63ae74071b2e612df),🆗 https://t.co/Pq3acbTV6E,2015-06-03T01:22:30.000Z,,Twitter for iPhone
ObjectId(556e56d63ae74071b2e612e0),Joc is quickly catching up to Bryce Harper and Nelson Cruz #ROTY #Dodgers,2015-06-03T01:22:30.000Z,,Twitter for iPhone
ObjectId(556e56d63ae74071b2e612e1),RT @Dodgers: It's now 4-0 #Dodgers!,2015-06-03T01:22:30.000Z,,Twitter for Android
ObjectId(556e56d83ae74071b2e612e2),@DavidYoungTBLA @Dodgers The Dodger bats are hailing over Coors Field. All Hale the Dodger power bats,2015-06-03T01:22:32.000Z,,Twitter Web Client
ObjectId(556e56d93ae74071b2e612e3),Raining (baseballs) in Colorado  #dodgers,2015-06-03T01:22:33.000Z,,Twitter for iPhone
ObjectId(556e56d93ae74071b2e612e4),RT @Dodgers: It's now 4-0 #Dodgers!,2015-06-03T01:22:33.000Z,,Twitter for Android
ObjectId(556e56db3ae74071b2e612e5),Joc out here hitting dingers for the dodgers🔥,2015-06-03T01:22:34.000Z,,Twitter for iPhone
ObjectId(556e56db3ae74071b2e612e6),"RT @truebluela: Most Dodgers HR thru 52 gms:
Hodges (1951) 19
Mondesi (1999) 18
Campanella (1953, 55) 17
Snider (1955) 17
Sheffield (2000) …",2015-06-03T01:22:35.000Z,,Twitter for Android
ObjectId(556e56db3ae74071b2e612e7),RT @Dodgers: It's now 4-0 #Dodgers!,2015-06-03T01:22:35.000Z,,Twitter Web Client
ObjectId(556e56dd3ae74071b2e612e8),RT @ScottWarner18: Dodgers up 4-0. 👍🏼,2015-06-03T01:22:37.000Z,,Twitter for iPhone
ObjectId(556e56dd3ae74071b2e612e9),"RT @DustinNosler: Joc Pederson's HRs today: 477 feet at 106 MPH exit velocity in Game 1, 472 feet at 109 MPH in Game 2. #Dodgers #Joc2CIN",2015-06-03T01:22:37.000Z,,Twitter for iPhone
ObjectId(556e56de3ae74071b2e612ea),"RT @DustinNosler: Joc Pederson's HRs today: 477 feet at 106 MPH exit velocity in Game 1, 472 feet at 109 MPH in Game 2. #Dodgers #Joc2CIN",2015-06-03T01:22:38.000Z,,Twitter Web Client
ObjectId(556e56de3ae74071b2e612eb),Man! @DodgersNation bats are alive in Colorado! Wish I could watch on @DIRECTV  also wish #Dodgers bats would work vs giants and cardinals.,2015-06-03T01:22:38.000Z,,Twitter for iPhone
ObjectId(556e56df3ae74071b2e612ec),Dodgers !!!,2015-06-03T01:22:38.000Z,,Twitter for Android
ObjectId(556e56df3ae74071b2e612ed),RT @Dodgers: #ITFDB part II. http://t.co/7mDXXPfEEo,2015-06-03T01:22:39.000Z,,Twitter for iPhone
ObjectId(556e56e03ae74071b2e612ee),RT @THEREAL_DV: Estimated Distance on Joc Pederson HR was 472 feet #Dodgers,2015-06-03T01:22:39.000Z,,Twitter for iPhone
ObjectId(556e56e03ae74071b2e612ef),RT @AutumnLA_: Joc is quickly catching up to Bryce Harper and Nelson Cruz #ROTY #Dodgers,2015-06-03T01:22:39.000Z,,Twitter for iPhone
ObjectId(556e56e13ae74071b2e612f0),Wow kids amazingRT @Dodgers: Joc Pederson crushes a solo home run to center field! #Dodgers now lead 2-0!,2015-06-03T01:22:41.000Z,,TweetCaster for Android
ObjectId(556e56e23ae74071b2e612f1),RT @VeniceMase: JOC AGAIN! 4 homers in 4 games! That's 16 home runs. It's only June 2. #wow #Dodgers,2015-06-03T01:22:42.000Z,,Twitter for Android
ObjectId(556e56e33ae74071b2e612f2),"A day in the life of @yungjoc650 :
Play a double header
Hit a home run in each game
Tie for 2nd most HRs as a rookie
@Dodgers",2015-06-03T01:22:43.000Z,,Twitter for iPhone
ObjectId(556e56e33ae74071b2e612f3),🆗🆗👏 https://t.co/DMllBopAhW,2015-06-03T01:22:43.000Z,,Twitter for iPhone
ObjectId(556e56e43ae74071b2e612f4),RT @Dodgers: It's now 4-0 #Dodgers!,2015-06-03T01:22:44.000Z,,Twitter for Android
ObjectId(556e56e63ae74071b2e612f5),RT @TheRealJHair: This cat is puttin on a show!! #mlb #LA #Dodgers http://t.co/3jpJpsJRbh,2015-06-03T01:22:46.000Z,,Twitter for iPhone
ObjectId(556e56e63ae74071b2e612f6),@Dodgers @AdrianTitan23 WOO HOO!!,2015-06-03T01:22:46.000Z,,Twitter Web Client
ObjectId(556e56e63ae74071b2e612f7),RT @THEREAL_DV: Estimated Distance on Joc Pederson HR was 472 feet #Dodgers,2015-06-03T01:22:46.000Z,,Twitter for iPad
ObjectId(556e56e73ae74071b2e612f8),RT @Dodgers: It's now 4-0 #Dodgers!,2015-06-03T01:22:47.000Z,,Twitter for iPhone
ObjectId(556e56e83ae74071b2e612f9),And @AdrianTitan23 goes deep again. #Baseball is a beautiful game. #Dodgers,2015-06-03T01:22:48.000Z,,Twitter for iPhone
ObjectId(556e56e83ae74071b2e612fa),RT @Dodgers: It's now 4-0 #Dodgers!,2015-06-03T01:22:48.000Z,,Twitter for iPhone
ObjectId(556e56e93ae74071b2e612fb),RT @Dodgers: Joc Pederson crushes a solo home run to center field! #Dodgers now lead 2-0!,2015-06-03T01:22:48.000Z,,Twitter for iPhone
ObjectId(556e56eb3ae74071b2e612fc),RT @Dodgers: This hit is bananas. http://t.co/K3XMAHhxWM,2015-06-03T01:22:51.000Z,,TweetCaster for Android
ObjectId(556e56ec3ae74071b2e612fd),RT @THEREAL_DV: Estimated Distance on Joc Pederson HR was 472 feet #Dodgers,2015-06-03T01:22:52.000Z,,Twitter for iPhone
ObjectId(556e56ee3ae74071b2e612fe),"RT @DustinNosler: Joc Pederson's HRs today: 477 feet at 106 MPH exit velocity in Game 1, 472 feet at 109 MPH in Game 2. #Dodgers #Joc2CIN",2015-06-03T01:22:53.000Z,,Twitter for iPhone
ObjectId(556e56ee3ae74071b2e612ff),RT @DodgersNation: Ethier grounds out to end the inning. BUT the #Dodgers drop some bombs and lead 4-0 now.,2015-06-03T01:22:53.000Z,,Twitter for Android
ObjectId(556e56ee3ae74071b2e61300),"RT @truebluela: Most Dodgers HR thru 52 gms:
Hodges (1951) 19
Mondesi (1999) 18
Campanella (1953, 55) 17
Snider (1955) 17
Sheffield (2000) …",2015-06-03T01:22:54.000Z,,Twitter for Android
ObjectId(556e56ef3ae74071b2e61301),RT @MLBHR: Adrian Gonzalez - Los Angeles Dodgers (11) 2-run,2015-06-03T01:22:55.000Z,,Twitter for iPhone
ObjectId(556e56f03ae74071b2e61302),"RT @AlZeidenfeld: Did Joc Pederson hit a Home Run today...

Is it a day ending in ""Y""?

#Dodgers",2015-06-03T01:22:56.000Z,,Twitter for iPhone
ObjectId(556e56f03ae74071b2e61303),RT @ScottWarner18: Dodgers up 4-0. 👍🏼,2015-06-03T01:22:56.000Z,,Twitter Web Client
ObjectId(556e56f03ae74071b2e61304),RT @CBSLA: .@Dodgers ROOKIE Joc Pederson has longest average home run distance in MLB http://t.co/HwGUuo1lbn via @ESPNStatsInfo http://t.co…,2015-06-03T01:22:56.000Z,,Twitter for iPhone
ObjectId(556e56f13ae74071b2e61305),RT @Dodgers: It's now 4-0 #Dodgers!,2015-06-03T01:22:57.000Z,,Twitter for Android
ObjectId(556e56f13ae74071b2e61306),RT @Dodgers: It's now 4-0 #Dodgers!,2015-06-03T01:22:57.000Z,,Twitter for iPhone
ObjectId(556e56f13ae74071b2e61307),RT @Dodgers: Joc Pederson crushes a solo home run to center field! #Dodgers now lead 2-0!,2015-06-03T01:22:57.000Z,,Twitter for iPhone
ObjectId(556e56f23ae74071b2e61308),RT @THEREAL_DV: Estimated Distance on Joc Pederson HR was 472 feet #Dodgers,2015-06-03T01:22:58.000Z,,Twitter Web Client
ObjectId(556e56f23ae74071b2e61309),RT @Dodgers: Joc Pederson crushes a solo home run to center field! #Dodgers now lead 2-0!,2015-06-03T01:22:58.000Z,,Twitter for Android
ObjectId(556e56f43ae74071b2e6130a),"RT @DustinNosler: Joc Pederson's HRs today: 477 feet at 106 MPH exit velocity in Game 1, 472 feet at 109 MPH in Game 2. #Dodgers #Joc2CIN",2015-06-03T01:23:00.000Z,,Twitter for iPhone
ObjectId(556e56f43ae74071b2e6130b),"RT @DustinNosler: Joc Pederson's HRs today: 477 feet at 106 MPH exit velocity in Game 1, 472 feet at 109 MPH in Game 2. #Dodgers #Joc2CIN",2015-06-03T01:23:00.000Z,,Twitter for iPhone
ObjectId(556e56f43ae74071b2e6130c),Before the season I would've been happy with 15 for the season https://t.co/TTbeCNcg6r,2015-06-03T01:23:00.000Z,,Twitter for iPhone
ObjectId(556e56f43ae74071b2e6130d),"RT @truebluela: Most Dodgers HR thru 52 gms:
Hodges (1951) 19
Mondesi (1999) 18
Campanella (1953, 55) 17
Snider (1955) 17
Sheffield (2000) …",2015-06-03T01:23:00.000Z,,Twitter for iPad
ObjectId(556e56f53ae74071b2e6130e),RT @MLBHR: Adrian Gonzalez - Los Angeles Dodgers (11) 2-run,2015-06-03T01:23:01.000Z,,Twitter for Android
ObjectId(556e56f63ae74071b2e6130f),Dodgers raking,2015-06-03T01:23:01.000Z,,Twitter for Mac
ObjectId(556e56f63ae74071b2e61310),She is Gone !!! 2 run HR for Gonzo. 4-0 Dodgers @Queen_Mari7,2015-06-03T01:23:02.000Z,,Twitter for Android
ObjectId(556e56f63ae74071b2e61311),RT @Dodgers: It's now 4-0 #Dodgers!,2015-06-03T01:23:02.000Z,,Twitter for iPhone
ObjectId(556e56f73ae74071b2e61312),RT @Dodgers: It's now 4-0 #Dodgers!,2015-06-03T01:23:02.000Z,,Twitter for iPhone
ObjectId(556e56f73ae74071b2e61313),RT @Dodgers: It's now 4-0 #Dodgers!,2015-06-03T01:23:03.000Z,,Twitter for iPhone
ObjectId(556e56f83ae74071b2e61314),RT @Dodgers: It's now 4-0 #Dodgers!,2015-06-03T01:23:04.000Z,,Twitter for iPhone
ObjectId(556e56f83ae74071b2e61315),I really don't see why the #Dodgers keep putting Joc Pederson in the lead off spot #MLB,2015-06-03T01:23:04.000Z,,Twitter for iPhone
ObjectId(556e56f83ae74071b2e61316),@Dodgers are home run happy and I love it!! #ILoveLA,2015-06-03T01:23:04.000Z,,Twitter for Android
ObjectId(556e56f93ae74071b2e61317),@brit_devine That moment you realize your Dodgers stack WILL beat their Dodgers stack.,2015-06-03T01:23:05.000Z,,Twitter Web Client
ObjectId(556e56f93ae74071b2e61318),RT @DodgersNation: Ethier grounds out to end the inning. BUT the #Dodgers drop some bombs and lead 4-0 now.,2015-06-03T01:23:05.000Z,,Twitter for iPhone
ObjectId(556e56fa3ae74071b2e61319),#Dodgers Joc Pederson is a stud. 16th HR tonight #RookieOfTheYear,2015-06-03T01:23:05.000Z,,Twitter for Android
ObjectId(556e56fb3ae74071b2e6131a),RT @THEREAL_DV: Estimated Distance on Joc Pederson HR was 472 feet #Dodgers,2015-06-03T01:23:07.000Z,,Twitter for iPhone
ObjectId(556e56fc3ae74071b2e6131b),@Dodgers coming in to today had 41 solo HR's in 67.  How does that rank wrt other teams' ratios? @truebluela,2015-06-03T01:23:07.000Z,,TweetDeck
ObjectId(556e56fc3ae74071b2e6131c),RT @Dodgers: It's now 4-0 #Dodgers!,2015-06-03T01:23:07.000Z,,Twitter for iPhone
ObjectId(556e56fd3ae74071b2e6131d),@DCasey_11 @AyyMoneyyy  https://t.co/HJKZiqHOme,2015-06-03T01:23:09.000Z,,Twitter for iPhone
ObjectId(556e56fd3ae74071b2e6131e),"RT @truebluela: Most Dodgers HR thru 52 gms:
Hodges (1951) 19
Mondesi (1999) 18
Campanella (1953, 55) 17
Snider (1955) 17
Sheffield (2000) …",2015-06-03T01:23:09.000Z,,Twitter Web Client
ObjectId(556e56ff3ae74071b2e6131f),"@jszdchris @MLB He plays for the Dodgers, so who cares.",2015-06-03T01:23:10.000Z,,Twitter for iPhone
ObjectId(556e56ff3ae74071b2e61320),Love me some Dodgers baseball! 👌🏼⚾️💙,2015-06-03T01:23:11.000Z,,Twitter for iPhone
ObjectId(556e56ff3ae74071b2e61321),RT @MLBHR: Adrian Gonzalez - Los Angeles Dodgers (11) 2-run,2015-06-03T01:23:11.000Z,,Twitter for Android
ObjectId(556e57013ae74071b2e61322),RT @Dodgers: It's now 4-0 #Dodgers!,2015-06-03T01:23:13.000Z,,Twitter for iPhone
ObjectId(556e57023ae74071b2e61323),RT @exojessica: Dodgers call up two relievers between games of doubleheader http://t.co/d3do6Cxiwc,2015-06-03T01:23:14.000Z,,RoundTeam
ObjectId(556e57023ae74071b2e61324),RT @Dodgers: It's now 4-0 #Dodgers!,2015-06-03T01:23:14.000Z,,Twitter for iPhone
ObjectId(556e57023ae74071b2e61325),RT @ScottWarner18: Dodgers up 4-0. 👍🏼,2015-06-03T01:23:14.000Z,,Twitter for Android
ObjectId(556e57033ae74071b2e61326),RT @Dodgers: It's now 4-0 #Dodgers!,2015-06-03T01:23:15.000Z,,Twitter for iPhone
ObjectId(556e57033ae74071b2e61327),RT @THEREAL_DV: Estimated Distance on Joc Pederson HR was 472 feet #Dodgers,2015-06-03T01:23:15.000Z,,Twitter for iPhone
ObjectId(556e57043ae74071b2e61328),RT @Dodgers: Joc Pederson crushes a solo home run to center field! #Dodgers now lead 2-0!,2015-06-03T01:23:16.000Z,,Twitter for Android
ObjectId(556e57053ae74071b2e61329),@CoyLebrija @tecolebrija @alvarezpato dicen q este wey puede ser Rookie of The Year.  https://t.co/2d7YS1PDK7,2015-06-03T01:23:17.000Z,,Twitter for iPhone
ObjectId(556e57053ae74071b2e6132a),RT @VeniceMase: JOC AGAIN! 4 homers in 4 games! That's 16 home runs. It's only June 2. #wow #Dodgers,2015-06-03T01:23:17.000Z,,Twitter for iPhone
ObjectId(556e57053ae74071b2e6132b),"RT @DustinNosler: Joc Pederson's HRs today: 477 feet at 106 MPH exit velocity in Game 1, 472 feet at 109 MPH in Game 2. #Dodgers #Joc2CIN",2015-06-03T01:23:17.000Z,,Twitter Web Client
ObjectId(556e57063ae74071b2e6132c),RT @VeniceMase: JOC AGAIN! 4 homers in 4 games! That's 16 home runs. It's only June 2. #wow #Dodgers,2015-06-03T01:23:17.000Z,,Twitter for iPhone
ObjectId(556e57073ae74071b2e6132d),RT @DodgerInsider: Every day with this tweet ... https://t.co/zNia8XbWI1,2015-06-03T01:23:19.000Z,,Twitter for Android
ObjectId(556e57073ae74071b2e6132e),"RT @DustinNosler: Joc Pederson's HRs today: 477 feet at 106 MPH exit velocity in Game 1, 472 feet at 109 MPH in Game 2. #Dodgers #Joc2CIN",2015-06-03T01:23:19.000Z,,Twitter Web Client
ObjectId(556e57073ae74071b2e6132f),"The Dodgers don't even get happy anymore when they hit home runs anymore, they hit so many! #Dodgers",2015-06-03T01:23:19.000Z,,Twitter for iPhone
ObjectId(556e57083ae74071b2e61330),RT @Dodgers: It's now 4-0 #Dodgers!,2015-06-03T01:23:20.000Z,,Twitter for Android
ObjectId(556e57083ae74071b2e61331),"@VeniceMase what does @LAIreland have to say now, Joc is a beast. #Dodgers",2015-06-03T01:23:20.000Z,,Twitter for iPhone
ObjectId(556e57093ae74071b2e61332),RT @Dodgers: It's now 4-0 #Dodgers!,2015-06-03T01:23:21.000Z,,Twitter for iPhone
ObjectId(556e57093ae74071b2e61333),RT @organicallyrude: HALE down the HRs!! #Dodgers,2015-06-03T01:23:21.000Z,,Twitter for Android
ObjectId(556e570a3ae74071b2e61334),"RT @DustinNosler: Joc Pederson's HRs today: 477 feet at 106 MPH exit velocity in Game 1, 472 feet at 109 MPH in Game 2. #Dodgers #Joc2CIN",2015-06-03T01:23:22.000Z,,Twitter for iPhone
ObjectId(556e570b3ae74071b2e61335),RT @Dodgers: It's now 4-0 #Dodgers!,2015-06-03T01:23:22.000Z,,Twitter for Android
ObjectId(556e570b3ae74071b2e61336),RT @Dodgers: It's now 4-0 #Dodgers!,2015-06-03T01:23:23.000Z,,Twitter for iPhone
ObjectId(556e570d3ae74071b2e61337),RT @THEREAL_DV: Estimated Distance on Joc Pederson HR was 472 feet #Dodgers,2015-06-03T01:23:24.000Z,,Twitter Web Client
ObjectId(556e570d3ae74071b2e61338),RT @ScottWarner18: Dodgers up 4-0. 👍🏼,2015-06-03T01:23:24.000Z,,Twitter for iPhone
ObjectId(556e570e3ae74071b2e61339),"... All of the guys who get on base for the #Dodgers are pretty fair power hitters, so it's kind of a catch-22 there https://t.co/aVrB26Jwcq",2015-06-03T01:23:25.000Z,,Twitter Web Client
ObjectId(556e570e3ae74071b2e6133a),@augierungood @claytonkersh22 knows the 9 scariest words in the English language! Chris Hatcher is warming up in the @Dodgers bullpen!,2015-06-03T01:23:26.000Z,,Twitter for Mac
ObjectId(556e570f3ae74071b2e6133b),@PriscillaaRenee @haileycheyenne_ @Dodgers @fr4ncisco97,2015-06-03T01:23:27.000Z,,Twitter for iPhone
ObjectId(556e57113ae74071b2e6133c),RT @ScottWarner18: Dodgers up 4-0. 👍🏼,2015-06-03T01:23:28.000Z,,Twitter for iPhone
ObjectId(556e57113ae74071b2e6133d),2 game day Dodgers let's gooooo,2015-06-03T01:23:29.000Z,,Twitter for Android
ObjectId(556e57143ae74071b2e6133e),RT @Dodgers: Joc Pederson crushes a solo home run to center field! #Dodgers now lead 2-0!,2015-06-03T01:23:32.000Z,,Twitter for Android Tablets
ObjectId(556e57143ae74071b2e6133f),RT @Dodgers: Joc Pederson crushes a solo home run to center field! #Dodgers now lead 2-0!,2015-06-03T01:23:32.000Z,,Twitter for iPhone
ObjectId(556e57153ae74071b2e61340),This guy from another planet https://t.co/hUGiBFW8pe,2015-06-03T01:23:32.000Z,,Twitter for iPhone
ObjectId(556e57153ae74071b2e61341),Dodgers love hitting homers in Colorado. That's the 72nd homer this season so far right?...😳👌💙 #dodgers,2015-06-03T01:23:33.000Z,,Twitter for iPhone
ObjectId(556e57163ae74071b2e61342),RT @Dodgers: It's now 4-0 #Dodgers!,2015-06-03T01:23:33.000Z,,Twitter for iPad
ObjectId(556e57163ae74071b2e61343),RT @VeniceMase: JOC AGAIN! 4 homers in 4 games! That's 16 home runs. It's only June 2. #wow #Dodgers,2015-06-03T01:23:34.000Z,,Twitter for iPhone
