_id,text,created_at,geo,source
ObjectId(556e53923ae74071aff075a2),RT @jordan_sibrel: Fun night at the Rockies game with @DJeringrace http://t.co/lhRdqIc26f,2015-06-03T01:08:34.000Z,,Twitter for iPhone
ObjectId(556e53973ae74071aff075a3),#MLB #Cards COLORADO #Rockies 2014 BOWMAN DRAFT CASE TEAM GRAB BAG 6X INDEX CARD BREAK http://t.co/ImWii0YuKa #Card #Baseball,2015-06-03T01:08:39.000Z,,dlvr.it
ObjectId(556e53b23ae74071aff075a4),L #MLB #Rockies 2013 #Topps WBC Stars #WBC12 Carlos Gonzalez #CarlosGonzalez http://t.co/b0JMFHywF8,2015-06-03T01:09:06.000Z,,dlvr.it
ObjectId(556e53b63ae74071aff075a5),Rockies-Padres Preview http://t.co/1Ax4h4zlJW,2015-06-03T01:09:09.000Z,,dlvr.it
ObjectId(556e53e13ae74071aff075a6),De La Rosa lidera victoria de Rockies ante Dodgers: DENVER — Jorge De La Rosa cubrió seis sólidos in... http://t.co/dkVnPcqDe7 #ERMmedia,2015-06-03T01:09:53.000Z,,twitterfeed
ObjectId(556e53e33ae74071aff075a7),De ultimo minuto De La Rosa lidera victoria de Rockies ante Dodgers: DENVER — Jorge De La Rosa cubrió seis sól... http://t.co/ZL9xq636Dd,2015-06-03T01:09:55.000Z,,twitterfeed
ObjectId(556e53e33ae74071aff075a8),De La Rosa lidera victoria de Rockies ante Dodgers: DENVER — Jorge De La Rosa cubrió seis sólidos in... http://t.co/mvNGoA796T #ERMmedia,2015-06-03T01:09:55.000Z,,twitterfeed
ObjectId(556e53e43ae74071aff075a9),De La Rosa lidera victoria de Rockies ante Dodgers: DENVER — Jorge De La Rosa cubrió seis sólidos innings con ... http://t.co/cJyTfMcddM,2015-06-03T01:09:56.000Z,,twitterfeed
ObjectId(556e53e63ae74071aff075aa),"The Rockies are never without any Offensive Talent...
#PaulBenson",2015-06-03T01:09:58.000Z,,Twitter for iPhone
ObjectId(556e53e83ae74071aff075ab),De La Rosa lidera victoria de Rockies ante Dodgers http://t.co/PzM2ywPvtx,2015-06-03T01:10:00.000Z,,twitterfeed
ObjectId(556e53e83ae74071aff075ac),De La Rosa lidera victoria de Rockies ante Dodgers http://t.co/zrhxNqvf2O,2015-06-03T01:10:00.000Z,,twitterfeed
ObjectId(556e53e93ae74071aff075ad),De La Rosa lidera victoria de Rockies ante Dodgers http://t.co/X0qjnh6rnx,2015-06-03T01:10:01.000Z,,twitterfeed
ObjectId(556e53e93ae74071aff075ae),De La Rosa lidera victoria de Rockies ante Dodgers http://t.co/5SJoSkr9jk,2015-06-03T01:10:01.000Z,,twitterfeed
ObjectId(556e53ea3ae74071aff075af),De La Rosa lidera victoria de Rockies ante Dodgers: DENVER — Jorge De La Rosa cubrió seis... http://t.co/w9A4ICmR6L @joseluisrubiozapata,2015-06-03T01:10:02.000Z,,twitterfeed
ObjectId(556e53ea3ae74071aff075b0),De La Rosa lidera victoria de Rockies ante Dodgers http://t.co/53ZNUoujC4,2015-06-03T01:10:02.000Z,,twitterfeed
ObjectId(556e53eb3ae74071aff075b1),De La Rosa lidera victoria de Rockies ante Dodgers http://t.co/n4vkcopFpW,2015-06-03T01:10:03.000Z,,twitterfeed
ObjectId(556e53ec3ae74071aff075b2),De La Rosa lidera victoria de Rockies ante Dodgers http://t.co/H4VVsp3Vhx,2015-06-03T01:10:04.000Z,,twitterfeed
ObjectId(556e53ec3ae74071aff075b3),De La Rosa lidera victoria de Rockies ante Dodgers http://t.co/vZJdhfradu,2015-06-03T01:10:04.000Z,,twitterfeed
ObjectId(556e53ee3ae74071aff075b4),De La Rosa lidera victoria de Rockies ante Dodgers http://t.co/Bpp9ojUEyz,2015-06-03T01:10:06.000Z,,twitterfeed
ObjectId(556e53ef3ae74071aff075b5),De La Rosa lidera victoria de Rockies ante Dodgers http://t.co/SKYe5FAf7U,2015-06-03T01:10:06.000Z,,twitterfeed
ObjectId(556e53ef3ae74071aff075b6),De La Rosa lidera victoria de Rockies ante Dodgers http://t.co/QBvnajcwJa ( UNETE @TeamP_ ),2015-06-03T01:10:07.000Z,,twitterfeed
ObjectId(556e53f03ae74071aff075b7),De La Rosa lidera victoria de Rockies ante Dodgers: DENVER — Jorge De La Rosa cubrió seis sólidos innings con ... http://t.co/gHv7EsmYcs,2015-06-03T01:10:08.000Z,,twitterfeed
ObjectId(556e53f13ae74071aff075b8),(#SoyBulteroTeam) De La Rosa lidera victoria de Rockies ante Dodgers: DENVER — Jorge De La Rosa cubrió seis só...  http://t.co/y1iAGMsETx,2015-06-03T01:10:08.000Z,,twitterfeed
ObjectId(556e53f23ae74071aff075b9),De La Rosa lidera victoria de Rockies ante Dodgers: DENVER — Jorge De La Rosa cubrió seis sólidos innings con ... http://t.co/OpMfKRh8yF,2015-06-03T01:10:09.000Z,,twitterfeed
ObjectId(556e53f23ae74071aff075ba),De La Rosa lidera victoria de Rockies ante Dodgers: DENVER — Jorge De La Rosa cubrió seis sólidos innings con ... http://t.co/DLxFlyGjHI,2015-06-03T01:10:10.000Z,,twitterfeed
ObjectId(556e53f33ae74071aff075bb),De La Rosa lidera victoria de Rockies ante Dodgers http://t.co/Jf6Ri08EMt,2015-06-03T01:10:11.000Z,,twitterfeed
ObjectId(556e53f33ae74071aff075bc),De La Rosa lidera victoria de Rockies ante Dodgers: DENVER — Jorge De La Rosa cubrió seis sólidos innings con ... http://t.co/7Ac81LWCe8,2015-06-03T01:10:11.000Z,,twitterfeed
ObjectId(556e53f73ae74071aff075bd),#TheBoySwaqqer De La Rosa lidera victoria de Rockies ante Dodgers: DENVER — Jorge De La Rosa cubrió seis sólid... http://t.co/9F2uZqzDfo,2015-06-03T01:10:14.000Z,,twitterfeed
ObjectId(556e53f83ae74071aff075be),De La Rosa lidera victoria de Rockies ante Dodgers: DENVER — Jorge De La Rosa cubrió seis sólidos innings con ... http://t.co/redpOJMjA4,2015-06-03T01:10:16.000Z,,twitterfeed
ObjectId(556e53fc3ae74071aff075bf),[#MeDiicen] De La Rosa lidera victoria de Rockies ante Dodgers: DENVER — Jorge De La Rosa cubrió seis sólidos ... http://t.co/uewXDm0U32,2015-06-03T01:10:20.000Z,,twitterfeed
ObjectId(556e53ff3ae74071aff075c0),Elviis El Kiinqq De La Rosa lidera victoria de Rockies ante Dodgers: DENVER — Jorge De La Rosa cubrió seis sól... http://t.co/uewXDm0U32,2015-06-03T01:10:23.000Z,,twitterfeed
ObjectId(556e54003ae74071aff075c1),"while the giants roster is full of generic white guys, the rockies roster is full of generic white guys with beards",2015-06-03T01:10:24.000Z,,Twitter for Mac
ObjectId(556e54013ae74071aff075c2),TeeAmo Elvis De La Rosa lidera victoria de Rockies ante Dodgers: DENVER — Jorge De La Rosa cubrió seis sólidos... http://t.co/uewXDm0U32,2015-06-03T01:10:25.000Z,,twitterfeed
ObjectId(556e54013ae74071aff075c3),[♥Scarlet♥] De La Rosa lidera victoria de Rockies ante Dodgers: DENVER — Jorge De La Rosa cubrió seis sólidos ... http://t.co/irKA97PK9e,2015-06-03T01:10:25.000Z,,twitterfeed
ObjectId(556e54043ae74071aff075c4),De La Rosa lidera victoria de Rockies ante Dodgers: DENVER — Jorge De La Rosa cubrió seis sólidos innings con ... http://t.co/ToFjAL7yWW,2015-06-03T01:10:28.000Z,,twitterfeed
ObjectId(556e54043ae74071aff075c5),De La Rosa lidera victoria de Rockies ante Dodgers http://t.co/iH6MXBeBUg,2015-06-03T01:10:28.000Z,,Facebook
ObjectId(556e54053ae74071aff075c6),De La Rosa lidera victoria de Rockies ante Dodgers http://t.co/1SXxOe0baL,2015-06-03T01:10:29.000Z,,Facebook
ObjectId(556e54063ae74071aff075c7),De La Rosa lidera victoria de Rockies ante Dodgers http://t.co/XOmRfb2B1O,2015-06-03T01:10:30.000Z,,twitterfeed
ObjectId(556e54063ae74071aff075c8),[♥Scarlet♥] De La Rosa lidera victoria de Rockies ante Dodgers: DENVER — Jorge De La Rosa cubrió seis sólidos ... http://t.co/pGz18nBnHX,2015-06-03T01:10:30.000Z,,Linkis.com
ObjectId(556e54093ae74071aff075c9),#BeboLaPara De La Rosa lidera victoria de Rockies ante Dodgers: DENVER — Jorge De La Ros... http://t.co/4DQ7Yaepur #LosMiniDelSonido ♫,2015-06-03T01:10:33.000Z,,twitterfeed
ObjectId(556e540b3ae74071aff075ca),#BeboLaPara De La Rosa lidera victoria de Rockies ante Dodgers: DENVER — Jorge De La Ros... http://t.co/Ipsp6ujeWD #LosMiniDelSonido ♫,2015-06-03T01:10:35.000Z,,twitterfeed
ObjectId(556e54143ae74071aff075cb),#Feito_Tuta_Bueno? De La Rosa lidera victoria de Rockies ante Dodgers: DENVER — Jorge De La Rosa cubrió seis s... http://t.co/F7N7a9tSOn,2015-06-03T01:10:44.000Z,,twitterfeed
ObjectId(556e541f3ae74071aff075cc),S/O to the Carolina Rockies Gray 17U! Your Impact Round Robin Champions plaque arrive today. Good luck this weekend! http://t.co/dNdCYHs4kn,2015-06-03T01:10:55.000Z,,iOS
ObjectId(556e54213ae74071aff075cd),Colorado Rockies' Old Friend Juan Nicasio Starts At Coors Today http://t.co/1EIl6gTBjC,2015-06-03T01:10:56.000Z,,dlvr.it
ObjectId(556e54213ae74071aff075ce),яαιηιєℓ αℓєχαη∂єя ♫ De La Rosa lidera victoria de Rockies ante Dodgers: DENVER — Jorge De ... http://t.co/QBBXS1SaAS #Te_Amo_Raiinel ♫,2015-06-03T01:10:57.000Z,,twitterfeed
ObjectId(556e54243ae74071aff075cf),♥ #CesarAcosta ! ♥ De La Rosa lidera victoria de Rockies ante Dodgers: DENVER — Jorge D... http://t.co/lRjob51RCN ( ♥ #CesariToo.♥ ),2015-06-03T01:11:00.000Z,,twitterfeed
ObjectId(556e54253ae74071aff075d0),♥ #CesarAcosta ! ♥ De La Rosa lidera victoria de Rockies ante Dodgers: DENVER — Jorge D... http://t.co/DOduZaPOCX ( ♥ #CesariToo.♥ ),2015-06-03T01:11:01.000Z,,twitterfeed
ObjectId(556e54283ae74071aff075d1),#Paredez_Famiily De La Rosa lidera victoria de Rockies ante Dodgers: DENVER — Jorge De La Rosa cubrió seis sól... http://t.co/DBQ1Mli8i3,2015-06-03T01:11:03.000Z,,twitterfeed
ObjectId(556e54293ae74071aff075d2),#LosMiniDelSonido De La Rosa lidera victoria de Rockies ante Dodgers: DENVER — Jorge De La Rosa cubrió seis só... http://t.co/cZloYCOkTa,2015-06-03T01:11:05.000Z,,twitterfeed
ObjectId(556e543d3ae74071aff075d3),@rockiesVSconnor I'm watching Rockies/Dodgers bc the brewers bore me to death,2015-06-03T01:11:25.000Z,,Twitter for iPhone
ObjectId(556e545c3ae74071aff075d4),RT @zagmattyj: .@Rockies Tulo's already amazed by how hot that bat is gonna be this month http://t.co/xZwtyRwkYa,2015-06-03T01:11:55.000Z,,Twitter for iPhone
ObjectId(556e54603ae74071aff075d5),Demand an Immediate Status Review of Wolves in the Northern Rockies! http://t.co/lf8YClJ7zh via @TakePart,2015-06-03T01:12:00.000Z,,Twitter Web Client
ObjectId(556e54683ae74071aff075d6),"@chucktodd That's nothing. In Vegas they black out Rockies, DBacks, and all five California teams.",2015-06-03T01:12:08.000Z,,Twitter Web Client
ObjectId(556e546b3ae74071aff075d7),RT @RockiesZingers: Nolan Arenado won ESPN's Defensive Player of the Month Honors again. http://t.co/phg2WZb8ln h/t @msimonespn #Rockies #V…,2015-06-03T01:12:11.000Z,,Twitter Web Client
ObjectId(556e54713ae74071aff075d8),RT @CarolinaRockies: S/O to the Carolina Rockies Gray 17U! Your Impact Round Robin Champions plaque arrive today. Good luck this weekend! h…,2015-06-03T01:12:17.000Z,,Twitter for iPhone
ObjectId(556e54813ae74071aff075d9),RT @Rockies: #RoxReplay: Rocky Mountain Tie! Nolan Arenado crushes a two-run shot to center: http://t.co/wJ0bJRwAKd #Rockies http://t.co/WN…,2015-06-03T01:12:32.000Z,,Twitter for iPhone
ObjectId(556e54963ae74071aff075da),Tuesday night baseball #coorsfield #dodgers #rockies http://t.co/gdsHIl1G6a,2015-06-03T01:12:53.000Z,,Twitter for iPhone
ObjectId(556e54a53ae74071aff075db),RT @CarolinaRockies: Zach Branon and Kerry Rice of Walkertown HS/Carolina Rockies 18U headed to Greensboro College. Congratulations! http:/…,2015-06-03T01:13:08.000Z,,Twitter for iPhone
ObjectId(556e54ae3ae74071aff075dc),"As far as my drive goes, I'm looking forward to going through the rockies. I've never been to that part of the country before.",2015-06-03T01:13:18.000Z,,Twitter Web Client
ObjectId(556e54be3ae74071aff075dd),"Colorado Rockies defeat the Los Angeles Dodgers, 6-3, in game one of the ... - Purple Row http://t.co/oczGAxaVAG",2015-06-03T01:13:34.000Z,,dlvr.it
ObjectId(556e54be3ae74071aff075de),"Colorado Rockies defeat the Los Angeles Dodgers, 6-3, in game one of the ... - Purple Row http://t.co/PSfpCRvpB9",2015-06-03T01:13:34.000Z,,dlvr.it
ObjectId(556e54bf3ae74071aff075df),"#Dodgers #ThinkBlue Rockies 6, Dodgers 3 http://t.co/poVu6t7DLz #SportsRoadhouse",2015-06-03T01:13:35.000Z,,dlvr.it
ObjectId(556e54bf3ae74071aff075e0),"#Dodgers #ThinkBlue Pederson HR, Dodgers fall to Rockies in doubleheader opener http://t.co/fPoSY5TSkk #SportsRoadhouse",2015-06-03T01:13:35.000Z,,dlvr.it
ObjectId(556e54c13ae74071aff075e1),"#WeLoveLA #Dodgers Rockies 6, Dodgers 3 http://t.co/ZV6c9AqbSN #SportsRoadhouse",2015-06-03T01:13:37.000Z,,dlvr.it
ObjectId(556e54c13ae74071aff075e2),"#WeLoveLA #Dodgers Pederson HR, Dodgers fall to Rockies in doubleheader opener http://t.co/VlytzqEzO8 #SportsRoadhouse",2015-06-03T01:13:37.000Z,,dlvr.it
ObjectId(556e54dc3ae74071aff075e3),"Game No. 51, Los Angeles Dodgers at Colorado Rockies: Zack Greinke vs ... - Purple Row http://t.co/bak04eMspo",2015-06-03T01:14:04.000Z,,dlvr.it
ObjectId(556e54e03ae74071aff075e4),Win the game #Rockies! JUST DO IT! DON'T LET YOUR DREAMS BE DREAMS!!,2015-06-03T01:14:07.000Z,,Twitter Web Client
ObjectId(556e54e83ae74071aff075e5),Rox prospect Dahl resting after splenectomy - http://t.co/xJMmJovrX9 #Rockies,2015-06-03T01:14:16.000Z,,TTYtter
ObjectId(556e54ea3ae74071aff075e6),"Breaking News: #Clayton Michael McKenry, Ben Paulsen lead Rockies past Dodgers http://t.co/AsSfO5zw6H",2015-06-03T01:14:18.000Z,,denewsfeed
ObjectId(556e54ec3ae74071aff075e7),Great weather for a baseball game. 1st Rockies game with @corsley1947 @ Coors Field https://t.co/WPM0eV4L9r,2015-06-03T01:14:20.000Z,"{""coordinates"":[39.756074,-104.994031],""type"":""Point""}",Instagram
ObjectId(556e54ee3ae74071aff075e8),"RT @stacher: while the giants roster is full of generic white guys, the rockies roster is full of generic white guys with beards",2015-06-03T01:14:22.000Z,,Twitter for iPhone
ObjectId(556e54fb3ae74071aff075e9),Gorgeous night at the rockies game! #CoorsField #ColoradoRockies https://t.co/GauL5rjRZc,2015-06-03T01:14:35.000Z,,Instagram
ObjectId(556e54fc3ae74071aff075ea),#Exercise #Fitblr Are Herbal Slimming Pills Effective For Ideal Weight Loss? http://t.co/hvTXsJafNU #Rockies #Workout,2015-06-03T01:14:36.000Z,,dlvr.it
ObjectId(556e54fd3ae74071aff075eb),Gorgeous night at the @Rockies game! #CoorsField #ColoradoRockies http://t.co/PTGdlNGiIH,2015-06-03T01:14:36.000Z,,IFTTT
ObjectId(556e54fd3ae74071aff075ec),L #MLB #Baseball MLB Colorado #Rockies Baseball Team Black T Shirt L #Discount #Auction http://t.co/Go2fNt2MOf,2015-06-03T01:14:36.000Z,,dlvr.it
ObjectId(556e55073ae74071aff075ed),De La Rosa lidera victoria de Rockies ante Dodgers http://t.co/MNG2Xw4FRP,2015-06-03T01:14:47.000Z,,Facebook
ObjectId(556e55133ae74071aff075ee),De La Rosa lidera victoria de Rockies ante Dodgers http://t.co/6JohJChhtl,2015-06-03T01:14:59.000Z,,Facebook
ObjectId(556e55153ae74071aff075ef),El Caribe » De La Rosa lidera victoria de Rockies ante Dodgers http://t.co/U1V7gwYK1M vía @ElCaribeRD,2015-06-03T01:15:01.000Z,,Twitter Web Client
ObjectId(556e55183ae74071aff075f0),De La Rosa lidera victoria de Rockies ante Dodgers http://t.co/oYVW0trZZB,2015-06-03T01:15:04.000Z,,Noticias Enterado
ObjectId(556e551e3ae74071aff075f1),@Chuck_Nazty Is my bae. And he's the @Rockies bae... Literally... https://t.co/sCQDBlUFUt,2015-06-03T01:15:10.000Z,,Twitter for Android
ObjectId(556e551f3ae74071aff075f2),Pederson homered to center. Dodgers lead the Rockies 2-0 in the top of the 3rd -vía SportsCenter http://t.co/3LxauZh4ZC,2015-06-03T01:15:10.000Z,,Twitter for Android
ObjectId(556e551f3ae74071aff075f3),Dodgers lead Rockies 2-0,2015-06-03T01:15:11.000Z,,Twitter for Android
ObjectId(556e55233ae74071aff075f4),"Colorado Rockies, manager Walt Weiss look to establish home field advantage http://t.co/qorJDCMOwY #Rockies #mlb",2015-06-03T01:15:15.000Z,,TTYtter
ObjectId(556e55293ae74071aff075f5),@iiiiMike yo how is Carlos Gonzalez doing for Rockies lately?,2015-06-03T01:15:21.000Z,,Twitter for iPhone
ObjectId(556e552c3ae74071aff075f6),"#Phoenix: Arizona Diamondbacks vs. Colorado Rockies at Chase Field - Jul  04
► Find Tickets: http://t.co/IFXs1ExxDd",2015-06-03T01:15:24.000Z,,TicketChatterAZ
ObjectId(556e552e3ae74071aff075f7),RT @LindaCoteStudio: Restocking my #handmade greeting card supplies and area #Canmore stores. This is CANADIAN ROCKIES FAMILY. The... http:…,2015-06-03T01:15:26.000Z,,Twitter for iPad
ObjectId(556e552f3ae74071aff075f8),"Joc Pederson with another LONG home run in the 3rd inning. #Dodgers lead the #Rockies, 2-0",2015-06-03T01:15:27.000Z,,Twitter for Android
ObjectId(556e55323ae74071aff075f9),Walking down to the Rockies game with these kids ! @kschenk meganvigus #reunited #denver… https://t.co/EIBifTzX57,2015-06-03T01:15:30.000Z,,Instagram
ObjectId(556e55363ae74071aff075fa),When in f*** are the #rockies gonna learn how to pitch to Joc Peterson???,2015-06-03T01:15:33.000Z,,Twitter for Android
ObjectId(556e55383ae74071aff075fb),@Rockies don't lay down.,2015-06-03T01:15:35.000Z,,Twitter for iPhone
ObjectId(556e55423ae74071aff075fc),#Noticias: De La Rosa lidera victoria de Rockies ante Dodgers: DENVER — Jorge De La Rosa cu... http://t.co/wn2mB2qxdi #ERMMedia #Retweet,2015-06-03T01:15:45.000Z,,twitterfeed
ObjectId(556e55423ae74071aff075fd),"Before #Dodgers Joc Pederson hit homer to Commerce City, I was about to tell you that over last 10 games, #Rockies starters have a 3.34 ERA",2015-06-03T01:15:46.000Z,,TweetDeck
ObjectId(556e55463ae74071aff075fe),"Wow, Joc Pederson can crush the ball. Another LONG homer, his 16th of the season, way back into the CF seats. #Dodgers lead #Rockies 2-0.",2015-06-03T01:15:50.000Z,,Twitter Web Client
ObjectId(556e55533ae74071aff075ff),@Rockies @MLBONFOX @Jojo_dewey,2015-06-03T01:16:03.000Z,,Twitter for iPhone
ObjectId(556e55563ae74071aff07600),RT @Rockies: @MLBONFOX #Truth http://t.co/px8hRAKFEN,2015-06-03T01:16:06.000Z,,Twitter for iPhone
ObjectId(556e555a3ae74071aff07601),"RT @Rockies: #RoxWin Game 1 of today's doubleheader, 6-3.

Short break, then back out for the nightcap! #RockiesEveryday http://t.co/Fee4aR…",2015-06-03T01:16:10.000Z,,Twitter for iPhone
ObjectId(556e55653ae74071aff07602),#MLB #Rockies 2011 #Topps Chrome Vintage Chrome #VC41 Carlos Gonzalez ROCKIES http://t.co/pX2s5B3FUI #CarlosGonzalez,2015-06-03T01:16:21.000Z,,dlvr.it
ObjectId(556e556a3ae74071aff07603),watching Los Angeles Dodgers vs Colorado Rockies,2015-06-03T01:16:25.000Z,,Facebook
ObjectId(556e55753ae74071aff07604),De La Rosa lidera victoria de Rockies ante Dodgers http://t.co/tbGgdHuOiT http://t.co/2CKW0ZTdii,2015-06-03T01:16:37.000Z,,dlvr.it
ObjectId(556e55763ae74071aff07605),When are they gonna learn how to pitch to him? https://t.co/D3AGeQErnb,2015-06-03T01:16:38.000Z,,Twitter for Android
ObjectId(556e557b3ae74071aff07606),@theWXwoman @Rockies @jill_abe @ColleenFerreira Hope U Ladies enjoy the great weather and the Rockies win!,2015-06-03T01:16:43.000Z,,Twitter for iPhone
ObjectId(556e557c3ae74071aff07607),"Askia Booker works out for Nuggets, says no regrets over CU exit #Denver #Rockies http://t.co/z5FZVXt3kn",2015-06-03T01:16:44.000Z,,twitterfeed
ObjectId(556e55863ae74071aff07608),RT @taylorgreen86: I wanna go to a Rockies game 😻💜⚾️,2015-06-03T01:16:54.000Z,,Twitter for iPad
ObjectId(556e55913ae74071aff07609),#MLB #Baseball COLORADO #Rockies MLB LICENSED 47 BRAND JUNGLE CAT CAMO FRANCHISE HAT CAP size XL http://t.co/9AMhLGKmw6 #Discount #Auction,2015-06-03T01:17:05.000Z,,dlvr.it
ObjectId(556e55913ae74071aff0760a),RT @taylorgreen86: I wanna go to a Rockies game 😻💜⚾️,2015-06-03T01:17:05.000Z,,Twitter for iPhone
ObjectId(556e55923ae74071aff0760b),"@SinginAvsholic4 @Rockies @Snapchat follow us at ""avalanche""",2015-06-03T01:17:05.000Z,,Twitter for iPhone
ObjectId(556e55923ae74071aff0760c),"#Collectibles #Buzz #MLB Colorado #Rockies 3 Mini 9"" Felt Pennants Major League #Baseball 2004 http://t.co/TZ3l2uXP5W #WishList #BuyItNow",2015-06-03T01:17:06.000Z,,dlvr.it
ObjectId(556e55933ae74071aff0760d),#Sporting #Goods #MLB Colorado #Rockies #Baseball Keychain Rare Unique Sports Collectibles… http://t.co/WWVSQ6DMcT #Bestseller #Buy,2015-06-03T01:17:07.000Z,,dlvr.it
ObjectId(556e559b3ae74071aff0760e),Coors Field #Denver Rockies v Dodgers http://t.co/BsqvqcOVFd,2015-06-03T01:17:15.000Z,,Twitter for iPhone
ObjectId(556e559d3ae74071aff0760f),"Pederson homered to center. Dodgers lead the Rockies 2-0 in the top of the 3rd -via ESPN http://t.co/1girtZuFav
Joc is unreal!!!! #ROY",2015-06-03T01:17:17.000Z,,Twitter for Android
ObjectId(556e559e3ae74071aff07610),"RT @psaundersdp: Before #Dodgers Joc Pederson hit homer to Commerce City, I was about to tell you that over last 10 games, #Rockies starter…",2015-06-03T01:17:18.000Z,,Twitter Web Client
ObjectId(556e559f3ae74071aff07611),"WATCH Dodgers vs. Rockies Live Stream Online, MLB 2015 Free ... http://t.co/RhI73kOSLn",2015-06-03T01:17:18.000Z,,dlvr.it
ObjectId(556e55a43ae74071aff07612),"So Joc Pederson just replaces Matt Kemp as ""Dodgers outfielder who kills the Rockies"" and time is a flat circle. Got it.",2015-06-03T01:17:24.000Z,,Twitter for Android
ObjectId(556e55a63ae74071aff07613),@rockiesVSconnor cue impending list of guys Rockies drafted over Pedersen.,2015-06-03T01:17:26.000Z,,TweetCaster for Android
ObjectId(556e55ab3ae74071aff07614),Pederson homered to center. Dodgers lead the Rockies 2-0 in the top of the 3rd #joc #Dodgers #GoDodgers,2015-06-03T01:17:31.000Z,,Twitter for Android
ObjectId(556e55af3ae74071aff07615),De la Rosa lideró victoria de Rockies ante Dodgers http://t.co/YnOoqUoEu8,2015-06-03T01:17:35.000Z,,dlvr.it
ObjectId(556e55b23ae74071aff07616),Pederson hits homer No. 16 _ a blast to straightaway center. #Dodgers lead 2-0 over #Rockies.,2015-06-03T01:17:37.000Z,,Twitter Web Client
ObjectId(556e55b43ae74071aff07617),#Deportes Resultado del partido Denver Rockies vs. Los Angeles Dodgers por las Grandes Ligas 2015 http://t.co/bIqwF9M1To,2015-06-03T01:17:40.000Z,,twitterfeed
ObjectId(556e55b63ae74071aff07618),"@Rockies  Adams, NEbraska #wherewewatch",2015-06-03T01:17:41.000Z,,Twitter for iPhone
ObjectId(556e55bb3ae74071aff07619),"No Joc, you cannot be traded to the Rockies",2015-06-03T01:17:47.000Z,,TweetDeck
ObjectId(556e55c63ae74071aff0761a),Dodgers adjust roster before doubleheader with Rockies http://t.co/exiHUQl28F,2015-06-03T01:17:58.000Z,,Manou Tweeting
ObjectId(556e55d03ae74071aff0761b),"2015 Panini Donruss - Green  REF - ""Dominators"" - Rockies Nolan Arenado - #'d http://t.co/rnFejmI67l http://t.co/sNMC10rqKn",2015-06-03T01:18:08.000Z,,IFTTT
ObjectId(556e55e83ae74071aff0761c),RT @psaundersdp: #Rockies CarGo breaks up Greink's no-no with a hit to lead off 2nd inning.,2015-06-03T01:18:32.000Z,,RoundTeam
ObjectId(556e55e93ae74071aff0761d),RT @psaundersdp: #Rockies CarGo with just 1 stolen base this season. He had 26 in 2010. Those were the days.,2015-06-03T01:18:33.000Z,,RoundTeam
ObjectId(556e55eb3ae74071aff0761e),Now watching - Dodgers VS Rockies on Time Warner SportsNet Live channel. #GoDodgers,2015-06-03T01:18:35.000Z,,Twitter for iPhone
ObjectId(556e55f33ae74071aff0761f),SCORE ALERT: #Baseball #Livescore @ScoresPro: (USA-MLB) #Colorado Rockies vs #Los Angeles Dodgers: 0-2,2015-06-03T01:18:43.000Z,,twitterfeed
ObjectId(556e55f33ae74071aff07620),#Baseball #Livescore @ScoresPro: (USA-MLB) #Colorado Rockies vs #Los Angeles Dodgers: 0-2: 3 Inn  #MLBScores,2015-06-03T01:18:43.000Z,,twitterfeed
ObjectId(556e56023ae74071aff07621),MLB Dodgers at Rockies Moneyline Jun-02-2015 #MLB #Moneyline #Rockies #Dodgers http://t.co/xhblW0GB93 http://t.co/FjcKNyrpfS,2015-06-03T01:18:57.000Z,,sportslineanalyticstwfeed
ObjectId(556e56023ae74071aff07622),@gwynner5 @Rockies That Pederson is so hot right now.,2015-06-03T01:18:58.000Z,,Twitter for iPhone
ObjectId(556e56063ae74071aff07623),"Rockies SBN: Game No. 51, Los Angeles Dodgers at Colorado Rockies: Zack Greinke vs. David Hale http://t.co/Egajz3xkkQ",2015-06-03T01:19:02.000Z,,twitterfeed
ObjectId(556e560b3ae74071aff07624),TIX http://t.co/4dDbVNoYAU 2 Infield Box #Ticket Colorado #Rockies vs Los Angeles Dodgers 9/26 http://t.co/FuWMqeWH50 #Tickets #Forsale,2015-06-03T01:19:06.000Z,,dlvr.it
ObjectId(556e560b3ae74071aff07625),TIX http://t.co/4dDbVNoYAU L B 2 Infield Box #Ticket Colorado #Rockies vs Los Angeles Dodgers 9/25 http://t.co/5RKRoGYTrD #Tickets…,2015-06-03T01:19:07.000Z,,dlvr.it
ObjectId(556e56203ae74071aff07626),Rockies and dodgers game with bffs,2015-06-03T01:19:27.000Z,,Twitter for iPhone
ObjectId(556e56203ae74071aff07627),"Denver, Colorado, United States

Perched where the Great Plains dramatically converge upon the Southern Rockies,... http://t.co/Jtj8K4JgR8",2015-06-03T01:19:28.000Z,,Facebook
ObjectId(556e56283ae74071aff07628),"Go Rockies!! (@ Coors Field - @mlb for Los Angeles Dodgers vs Colorado Rockies in Denver, CO) https://t.co/DZEyGGIwhQ",2015-06-03T01:19:34.000Z,,Foursquare
ObjectId(556e56283ae74071aff07629),"RT @Rockies: #Rockies Jersey Day is TODAY!

RETWEET for your chance to win this DJ LeMahieu signed jersey and hat! #JerseyDayCOL http://t.c…",2015-06-03T01:19:35.000Z,,Twitter Web Client
ObjectId(556e563c3ae74071aff0762a),Colorado Rockies’ David Dahl chooses baseball over his spleen http://t.co/hu6jlV4mFy,2015-06-03T01:19:56.000Z,,WordPress.com
